date,equity,cash,position_value,shares
2025-06-18,100000.0,100000.0,0.0,0
2025-06-19,100000.0,100000.0,0.0,0
2025-06-20,100000.0,100000.0,0.0,0
2025-06-23,100000.0,100000.0,0.0,0
2025-06-24,100000.0,100000.0,0.0,0
2025-06-25,100000.0,100000.0,0.0,0
2025-06-26,100000.0,100000.0,0.0,0
2025-06-27,100000.0,100000.0,0.0,0
2025-06-30,100000.0,100000.0,0.0,0
2025-07-01,100000.0,100000.0,0.0,0
2025-07-02,100000.0,100000.0,0.0,0
2025-07-03,100000.0,100000.0,0.0,0
2025-07-04,100000.0,100000.0,0.0,0
2025-07-07,100000.0,100000.0,0.0,0
2025-07-08,100000.0,100000.0,0.0,0
2025-07-09,100000.0,100000.0,0.0,0
2025-07-10,100000.0,100000.0,0.0,0
2025-07-11,100000.0,100000.0,0.0,0
2025-07-14,100000.0,100000.0,0.0,0
2025-07-15,100000.0,100000.0,0.0,0
2025-07-16,98624.09,5940.09,92684.0,1700
2025-07-17,99984.09,5940.09,94044.0,1700
2025-07-18,99916.09,5940.09,93976.0,1700
2025-07-21,98998.09,5940.09,93058.0,1700
2025-07-22,97910.09,5940.09,91970.0,1700
2025-07-23,97485.09,5940.09,91545.0,1700
2025-07-24,98369.09,5940.09,92429.0,1700
2025-07-25,99253.09,5940.09,93313.0,1700
2025-07-28,98760.09,5940.09,92820.0,1700
2025-07-29,99695.09,5940.09,93755.0,1700
2025-07-30,99406.09,5940.09,93466.0,1700
2025-07-31,100749.09,5940.09,94809.0,1700
2025-08-01,97910.09,5940.09,91970.0,1700
2025-08-04,97859.09,5940.09,91919.0,1700
2025-08-05,99763.09,5940.09,93823.0,1700
2025-08-06,99933.09,5940.09,93993.0,1700
2025-08-07,98930.09,5940.09,92990.0,1700
2025-08-08,97213.09,5940.09,91273.0,1700
2025-08-11,98233.09,5940.09,92293.0,1700
2025-08-12,101565.09,5940.09,95625.0,1700
2025-08-13,105203.09,5940.09,99263.0,1700
2025-08-14,105441.09,5940.09,99501.0,1700
2025-08-15,105696.09,5940.09,99756.0,1700
2025-08-18,109759.09,5940.09,103819.0,1700
2025-08-19,107855.09,5940.09,101915.0,1700
2025-08-20,118055.09,5940.09,112115.0,1700
2025-08-21,120371.75,120371.75,0.0,0
2025-08-22,120371.75,120371.75,0.0,0
2025-08-25,119420.7,8780.7,110640.0,1600
2025-08-26,118412.7,8780.7,109632.0,1600
2025-08-27,114828.7,8780.7,106048.0,1600
2025-08-28,117420.7,8780.7,108640.0,1600
2025-08-29,116220.7,8780.7,107440.0,1600
2025-09-01,119068.7,8780.7,110288.0,1600
2025-09-02,110876.7,8780.7,102096.0,1600
2025-09-03,110917.82,110917.82,0.0,0
2025-09-04,110917.82,110917.82,0.0,0
2025-09-05,110917.82,110917.82,0.0,0
2025-09-08,110917.82,110917.82,0.0,0
2025-09-09,110917.82,110917.82,0.0,0
2025-09-10,110917.82,110917.82,0.0,0
2025-09-11,110917.82,110917.82,0.0,0
2025-09-12,110917.82,110917.82,0.0,0
2025-09-15,110917.82,110917.82,0.0,0
2025-09-16,110917.82,110917.82,0.0,0
2025-09-17,110917.82,110917.82,0.0,0
2025-09-18,110917.82,110917.82,0.0,0
2025-09-19,110917.82,110917.82,0.0,0
2025-09-22,110917.82,110917.82,0.0,0
2025-09-23,110917.82,110917.82,0.0,0
2025-09-24,110917.82,110917.82,0.0,0
