date,equity,cash,position_value,shares
2025-06-18,100000.0,100000.0,0.0,0
2025-06-19,100000.0,100000.0,0.0,0
2025-06-20,100000.0,100000.0,0.0,0
2025-06-23,100000.0,100000.0,0.0,0
2025-06-24,100000.0,100000.0,0.0,0
2025-06-25,100000.0,100000.0,0.0,0
2025-06-26,100000.0,100000.0,0.0,0
2025-06-27,100000.0,100000.0,0.0,0
2025-06-30,100000.0,100000.0,0.0,0
2025-07-01,100000.0,100000.0,0.0,0
2025-07-02,100000.0,100000.0,0.0,0
2025-07-03,100000.0,100000.0,0.0,0
2025-07-04,100000.0,100000.0,0.0,0
2025-07-07,100000.0,100000.0,0.0,0
2025-07-08,100000.0,100000.0,0.0,0
2025-07-09,100000.0,100000.0,0.0,0
2025-07-10,100000.0,100000.0,0.0,0
2025-07-11,100000.0,100000.0,0.0,0
2025-07-14,100000.0,100000.0,0.0,0
2025-07-15,100000.0,100000.0,0.0,0
2025-07-16,98887.34,6655.34,92232.0,2400
2025-07-17,101071.34,6655.34,94416.0,2400
2025-07-18,100375.34,6655.34,93720.0,2400
2025-07-21,99799.34,6655.34,93144.0,2400
2025-07-22,98431.34,6655.34,91776.0,2400
2025-07-23,98455.34,6655.34,91800.0,2400
2025-07-24,99343.34,6655.34,92688.0,2400
2025-07-25,102079.34,6655.34,95424.0,2400
2025-07-28,101263.34,6655.34,94608.0,2400
2025-07-29,101383.34,6655.34,94728.0,2400
2025-07-30,99295.34,6655.34,92640.0,2400
2025-07-31,106015.34,6655.34,99360.0,2400
2025-08-01,103495.34,6655.34,96840.0,2400
2025-08-04,102943.34,6655.34,96288.0,2400
2025-08-05,102151.34,6655.34,95496.0,2400
2025-08-06,105103.34,6655.34,98448.0,2400
2025-08-07,104887.34,6655.34,98232.0,2400
2025-08-08,101863.34,6655.34,95208.0,2400
2025-08-11,103711.34,6655.34,97056.0,2400
2025-08-12,104671.34,6655.34,98016.0,2400
2025-08-13,106207.34,6655.34,99552.0,2400
2025-08-14,106255.34,6655.34,99600.0,2400
2025-08-15,107815.34,6655.34,101160.0,2400
2025-08-18,112831.34,6655.34,106176.0,2400
2025-08-19,113863.34,6655.34,107208.0,2400
2025-08-20,116551.34,6655.34,109896.0,2400
2025-08-21,116023.34,6655.34,109368.0,2400
2025-08-22,120463.34,6655.34,113808.0,2400
2025-08-25,119911.34,6655.34,113256.0,2400
2025-08-26,123007.34,6655.34,116352.0,2400
2025-08-27,120487.34,6655.34,113832.0,2400
2025-08-28,117391.34,6655.34,110736.0,2400
2025-08-29,114271.34,6655.34,107616.0,2400
2025-09-01,118687.34,6655.34,112032.0,2400
2025-09-02,111727.34,6655.34,105072.0,2400
2025-09-03,108967.34,6655.34,102312.0,2400
2025-09-04,109719.67,109719.67,0.0,0
2025-09-05,109719.67,109719.67,0.0,0
2025-09-08,109719.67,109719.67,0.0,0
2025-09-09,109719.67,109719.67,0.0,0
2025-09-10,109719.67,109719.67,0.0,0
2025-09-11,109719.67,109719.67,0.0,0
2025-09-12,109719.67,109719.67,0.0,0
2025-09-15,109719.67,109719.67,0.0,0
2025-09-16,109719.67,109719.67,0.0,0
2025-09-17,109719.67,109719.67,0.0,0
2025-09-18,109719.67,109719.67,0.0,0
2025-09-19,109719.67,109719.67,0.0,0
2025-09-22,109719.67,109719.67,0.0,0
2025-09-23,109719.67,109719.67,0.0,0
2025-09-24,109719.67,109719.67,0.0,0
