date,equity,cash,position_value,shares
2025-06-18,100000.0,100000.0,0.0,0
2025-06-19,100000.0,100000.0,0.0,0
2025-06-20,100000.0,100000.0,0.0,0
2025-06-23,100000.0,100000.0,0.0,0
2025-06-24,100000.0,100000.0,0.0,0
2025-06-25,100000.0,100000.0,0.0,0
2025-06-26,99092.93,5498.93,93594.0,3800
2025-06-27,99510.93,5498.93,94012.0,3800
2025-06-30,99814.93,5498.93,94316.0,3800
2025-07-01,100346.93,5498.93,94848.0,3800
2025-07-02,99320.93,5498.93,93822.0,3800
2025-07-03,99396.93,5498.93,93898.0,3800
2025-07-04,98636.93,5498.93,93138.0,3800
2025-07-07,98104.93,5498.93,92606.0,3800
2025-07-08,98140.13,98140.13,0.0,0
2025-07-09,97811.96,6199.96,91612.0,3700
2025-07-10,98440.96,6199.96,92241.0,3700
2025-07-11,98773.96,6199.96,92574.0,3700
2025-07-14,98292.96,6199.96,92093.0,3700
2025-07-15,99809.96,6199.96,93610.0,3700
2025-07-16,99513.96,6199.96,93314.0,3700
2025-07-17,100549.96,6199.96,94350.0,3700
2025-07-18,100327.96,6199.96,94128.0,3700
2025-07-21,100808.96,6199.96,94609.0,3700
2025-07-22,99920.96,6199.96,93721.0,3700
2025-07-23,100068.96,6199.96,93869.0,3700
2025-07-24,101400.96,6199.96,95201.0,3700
2025-07-25,103398.96,6199.96,97199.0,3700
2025-07-28,103509.96,6199.96,97310.0,3700
2025-07-29,103842.96,6199.96,97643.0,3700
2025-07-30,102214.96,6199.96,96015.0,3700
2025-07-31,100882.96,6199.96,94683.0,3700
2025-08-01,102769.96,6199.96,96570.0,3700
2025-08-04,102732.96,6199.96,96533.0,3700
2025-08-05,102214.96,6199.96,96015.0,3700
2025-08-06,103509.96,6199.96,97310.0,3700
2025-08-07,108763.96,6199.96,102564.0,3700
2025-08-08,105840.96,6199.96,99641.0,3700
2025-08-11,106247.96,6199.96,100048.0,3700
2025-08-12,106802.96,6199.96,100603.0,3700
2025-08-13,106691.96,6199.96,100492.0,3700
2025-08-14,105618.96,6199.96,99419.0,3700
2025-08-15,107875.96,6199.96,101676.0,3700
2025-08-18,108837.96,6199.96,102638.0,3700
2025-08-19,108171.96,6199.96,101972.0,3700
2025-08-20,110724.96,6199.96,104525.0,3700
2025-08-21,109821.65,6073.65,103748.0,3700
2025-08-22,114779.65,6073.65,108706.0,3700
2025-08-25,118146.65,6073.65,112073.0,3700
2025-08-26,125546.65,6073.65,119473.0,3700
2025-08-27,123231.99,9147.99,114084.0,3600
2025-08-28,128667.99,9147.99,119520.0,3600
2025-08-29,126039.99,9147.99,116892.0,3600
2025-09-01,123735.99,9147.99,114588.0,3600
2025-09-02,118155.99,9147.99,109008.0,3600
2025-09-03,116715.99,9147.99,107568.0,3600
2025-09-04,111639.99,9147.99,102492.0,3600
2025-09-05,111840.63,111840.63,0.0,0
2025-09-08,111840.63,111840.63,0.0,0
2025-09-09,111840.63,111840.63,0.0,0
2025-09-10,111840.63,111840.63,0.0,0
2025-09-11,111840.63,111840.63,0.0,0
2025-09-12,112329.09,7399.09,104930.0,3500
2025-09-15,113694.09,7399.09,106295.0,3500
2025-09-16,113659.09,7399.09,106260.0,3500
2025-09-17,113029.09,7399.09,105630.0,3500
2025-09-18,113624.09,7399.09,106225.0,3500
2025-09-19,113939.09,7399.09,106540.0,3500
2025-09-22,115199.09,7399.09,107800.0,3500
