date,equity,cash,position_value,shares
2025-06-18,100000.0,100000.0,0.0,0
2025-06-19,100000.0,100000.0,0.0,0
2025-06-20,100000.0,100000.0,0.0,0
2025-06-23,100000.0,100000.0,0.0,0
2025-06-24,100000.0,100000.0,0.0,0
2025-06-25,100000.0,100000.0,0.0,0
2025-06-26,100000.0,100000.0,0.0,0
2025-06-27,100000.0,100000.0,0.0,0
2025-06-30,100000.0,100000.0,0.0,0
2025-07-01,100000.0,100000.0,0.0,0
2025-07-02,100000.0,100000.0,0.0,0
2025-07-03,100000.0,100000.0,0.0,0
2025-07-04,101967.36,6727.36,95240.0,4000
2025-07-07,102647.36,6727.36,95920.0,4000
2025-07-08,112247.36,6727.36,105520.0,4000
2025-07-09,113127.36,6727.36,106400.0,4000
2025-07-10,111367.36,6727.36,104640.0,4000
2025-07-11,110727.36,6727.36,104000.0,4000
2025-07-14,110407.36,6727.36,103680.0,4000
2025-07-15,115727.36,6727.36,109000.0,4000
2025-07-16,114595.61,114595.61,0.0,0
2025-07-17,114595.61,114595.61,0.0,0
2025-07-18,114595.61,114595.61,0.0,0
2025-07-21,114595.61,114595.61,0.0,0
2025-07-22,114595.61,114595.61,0.0,0
2025-07-23,114595.61,114595.61,0.0,0
2025-07-24,114595.61,114595.61,0.0,0
2025-07-25,115355.76,6447.76,108908.0,3800
2025-07-28,118813.76,6447.76,112366.0,3800
2025-07-29,124969.76,6447.76,118522.0,3800
2025-07-30,132911.76,6447.76,126464.0,3800
2025-07-31,132728.34,132728.34,0.0,0
2025-08-01,132728.34,132728.34,0.0,0
2025-08-04,132728.34,132728.34,0.0,0
2025-08-05,132728.34,132728.34,0.0,0
2025-08-06,132728.34,132728.34,0.0,0
2025-08-07,132728.34,132728.34,0.0,0
2025-08-08,132728.34,132728.34,0.0,0
2025-08-11,132728.34,132728.34,0.0,0
2025-08-12,132728.34,132728.34,0.0,0
2025-08-13,132728.34,132728.34,0.0,0
2025-08-14,132728.34,132728.34,0.0,0
2025-08-15,132728.34,132728.34,0.0,0
2025-08-18,132728.34,132728.34,0.0,0
2025-08-19,132728.34,132728.34,0.0,0
2025-08-20,132728.34,132728.34,0.0,0
2025-08-21,132728.34,132728.34,0.0,0
2025-08-22,132728.34,132728.34,0.0,0
2025-08-25,132728.34,132728.34,0.0,0
2025-08-26,132728.34,132728.34,0.0,0
2025-08-27,132728.34,132728.34,0.0,0
2025-08-28,132728.34,132728.34,0.0,0
2025-08-29,147842.66,7884.66,139958.0,2600
2025-09-01,152496.66,7884.66,144612.0,2600
2025-09-02,155179.37,155179.37,0.0,0
2025-09-03,155179.37,155179.37,0.0,0
2025-09-04,155179.37,155179.37,0.0,0
2025-09-05,155179.37,155179.37,0.0,0
2025-09-08,155179.37,155179.37,0.0,0
2025-09-09,155179.37,155179.37,0.0,0
2025-09-10,155179.37,155179.37,0.0,0
2025-09-11,155179.37,155179.37,0.0,0
2025-09-12,155179.37,155179.37,0.0,0
2025-09-15,155179.37,155179.37,0.0,0
2025-09-16,155179.37,155179.37,0.0,0
2025-09-17,155179.37,155179.37,0.0,0
2025-09-18,155179.37,155179.37,0.0,0
2025-09-19,155179.37,155179.37,0.0,0
2025-09-22,155179.37,155179.37,0.0,0
2025-09-23,155179.37,155179.37,0.0,0
2025-09-24,155179.37,155179.37,0.0,0
2025-09-25,155179.37,155179.37,0.0,0
2025-09-26,155179.37,155179.37,0.0,0
